0,0,0,0,0,1
5,1,0,0,1,1
10,1,0,0,1,1
15,1,0,0,1,1
20,1,0,0,1,1
25,1,0,0,1,1
30,1,0,0,1,1
35,1,0,0,1,1
40,1,0,0,1,1
45,1,0,0,1,1
50,1,0,0,1,1
55,1,0,0,1,1
60,1,0,0,1,1
65,1,0,0,1,1
70,1,0,1,1,1
75,1,0,1,1,1
80,1,0,1,1,1
85,1,0,1,1,1
90,1,0,1,1,1
95,1,0,1,1,1
100,1,0,1,1,1
105,1,0,1,1,1
110,1,0,1,1,1
115,1,0,1,1,1
120,1,0,1,1,1
125,1,0,1,1,1
130,1,0,1,1,1
135,1,0,1,1,1
140,1,0,1,1,1
145,1,0,1,1,1
150,1,0,1,1,1
155,1,0,1,0,1
160,1,0,1,0,1
165,1,0,1,0,1
170,1,0,1,0,1
175,1,0,1,0,1
180,1,0,1,0,1
185,1,0,1,0,1
190,1,0,1,0,1
195,1,0,1,0,1
200,1,0,1,0,1
205,1,0,1,0,1
210,1,0,1,0,1
215,1,0,1,0,1
220,1,0,1,0,1
225,0,0,1,0,1
230,0,0,0,0,1
235,0,0,0,0,1
240,0,0,0,0,1
245,1,1,0,0,1
250,1,1,0,0,1
255,1,1,0,0,1
260,1,1,0,0,1
265,1,1,0,0,1
270,1,1,0,0,1
275,1,1,0,0,1
280,1,1,0,0,1
285,1,1,0,0,1
290,1,1,0,0,1
295,1,1,0,0,1
300,1,1,0,0,1
305,1,1,0,0,1
310,1,1,0,0,1
315,1,1,0,0,1
320,1,1,0,0,1
325,1,1,0,0,1
330,1,1,0,0,1
335,1,1,0,0,1
340,1,1,1,0,1
345,1,1,1,0,1
350,1,1,1,0,1
355,1,1,1,0,1
360,1,1,1,0,1
365,1,1,1,0,1
370,1,1,1,0,1
375,1,1,1,0,1
380,1,1,1,0,1
385,1,1,1,0,1
390,1,1,1,0,1
395,1,1,1,0,1
400,1,1,1,0,1
405,1,1,1,0,1
410,1,1,1,0,1
415,1,1,1,0,1
420,1,1,1,0,1
425,1,1,1,0,1
430,1,1,1,0,1
435,1,1,1,0,1
440,1,1,1,0,1
445,1,1,1,0,1
450,1,1,1,0,1
455,1,1,1,0,1
460,1,1,1,0,1
465,1,1,1,0,1
470,1,1,1,0,1
475,1,1,1,0,1
480,1,1,1,0,1
485,1,1,1,0,1
490,1,1,1,0,1
495,1,1,1,0,1
500,1,1,1,0,1
505,1,1,1,0,1
510,1,1,1,0,1
515,1,1,1,0,1
520,1,1,1,0,1
525,1,1,1,0,1
530,1,1,1,0,1
535,1,1,1,0,1
540,1,1,1,0,1
545,1,1,1,1,1
550,1,1,1,1,1
555,1,1,1,1,1
560,1,1,1,1,1
565,1,1,1,1,1
570,1,1,1,1,1
575,1,1,1,1,1
580,1,1,1,1,1
585,1,1,1,1,1
590,1,1,1,1,1
595,1,1,1,1,1
600,1,1,1,0,1
605,1,1,1,0,1
610,1,1,1,0,1
615,1,1,1,0,1
620,1,1,1,0,1
625,1,1,1,0,1
630,1,1,1,0,1
635,1,1,1,0,1
640,1,1,1,0,1
645,1,1,1,0,1
650,1,1,1,0,1
655,1,1,1,1,1
660,1,1,1,1,1
665,1,1,1,1,1
670,1,1,1,1,1
675,1,1,1,1,1
680,1,1,1,1,1
685,1,1,1,1,1
690,1,1,1,1,1
695,1,1,1,1,1
700,1,1,1,1,1
705,1,1,1,1,1
710,1,1,1,1,1
715,1,1,1,1,1
720,1,1,1,1,1
725,1,1,1,1,1
730,1,1,1,1,1
735,1,1,1,1,1
740,1,1,1,1,1
745,1,1,1,0,1
750,1,1,1,0,1
755,1,1,1,0,1
760,1,1,1,0,1
765,0,1,1,0,0
770,0,1,1,0,0
775,0,1,1,0,0
780,0,1,1,0,0
785,0,1,1,0,0
790,0,1,1,0,0
795,0,1,1,0,0
800,0,1,1,0,0
805,0,1,1,0,0
810,0,1,1,0,0
815,0,1,1,0,0
820,0,1,1,0,0
825,0,1,1,0,0
830,0,1,1,0,0
835,0,1,1,0,0
840,0,1,1,0,0
845,0,1,1,0,0
850,0,1,1,0,0
855,0,1,1,0,0
860,0,1,1,0,0
865,0,1,1,0,0
870,0,1,1,0,0
875,0,1,1,0,0
880,0,1,1,0,0
885,0,1,1,0,0
890,0,1,1,0,0
895,0,1,1,0,0
900,0,1,1,0,0
905,0,1,1,0,0
910,0,1,1,0,0
915,0,1,1,0,0
920,0,1,1,0,0
925,0,1,1,0,0
930,0,1,1,0,0
935,0,1,1,0,0
940,0,1,1,0,0
945,0,1,1,0,0
950,0,1,1,0,0
955,0,1,1,0,0
960,0,1,1,0,0
965,0,1,1,0,0
970,0,1,1,0,0
975,0,1,1,0,0
980,0,1,1,0,0
985,0,1,1,0,0
990,0,1,1,0,0
995,0,1,1,0,0
1000,0,1,1,0,0
1005,0,1,1,0,0
1010,0,1,1,0,0
1015,0,1,1,0,0
1020,0,1,1,0,0
1025,0,1,1,0,0
1030,0,1,1,0,0
1035,0,1,1,0,0
1040,0,1,1,0,0
1045,0,1,1,0,0
1050,0,1,1,0,0
1055,0,1,1,0,0
1060,0,1,1,0,0
1065,0,1,1,0,0
1070,0,1,1,0,0
1075,0,1,1,0,0
1080,0,1,1,0,0
1085,0,1,1,0,0
1090,0,1,1,0,0
1095,0,1,1,0,0
1100,0,1,1,0,0
1105,0,1,1,0,0
1110,0,1,1,0,0
1115,0,1,1,0,0
1120,0,1,1,0,0
1125,0,1,1,0,0
1130,0,1,1,0,0
1135,0,1,1,0,0
1140,0,1,1,0,0
1145,0,1,1,0,0
1150,0,1,1,0,0
1155,0,1,1,0,0
1160,0,1,1,0,0
1165,0,1,1,0,0
1170,0,1,1,0,0
1175,0,1,1,0,0
1180,0,1,1,0,0
1185,0,1,1,0,0
1190,0,1,1,0,0
1195,0,1,1,0,0
1200,0,1,1,0,0
1205,0,1,1,0,0
1210,0,1,1,0,0
1215,0,1,1,0,0
1220,0,1,1,0,0
1225,0,1,1,0,0
1230,0,1,1,0,0
1235,0,1,1,0,0
1240,0,1,1,0,0
1245,0,1,1,0,0
1250,0,1,1,0,0
1255,0,1,1,0,0
1260,0,1,1,0,0
1265,0,1,1,0,0
1270,0,1,1,0,0
1275,0,1,1,0,0
1280,0,1,1,0,0
1285,0,1,1,0,0
1290,0,1,1,0,0
1295,0,1,1,0,0
1300,0,1,1,0,0
1305,0,1,1,0,0
1310,0,1,1,0,0
1315,0,1,1,0,0
1320,0,1,1,0,0
1325,0,1,1,0,0
1330,0,1,1,0,0
1335,0,1,1,0,0
1340,0,1,1,0,0
1345,0,1,1,0,0
1350,0,1,1,0,0
1355,0,1,1,0,0
1360,0,1,1,0,0
1365,0,1,1,0,0
1370,0,1,1,0,0
1375,0,1,1,0,0
1380,0,1,1,0,0
1385,0,1,1,0,0
1390,0,1,1,0,0
1395,0,1,1,0,0
1400,0,1,1,0,0
1405,0,1,1,0,0
1410,0,1,1,0,0
1415,0,1,1,0,0
1420,0,1,1,0,0
1425,0,1,1,0,0
1430,0,1,1,0,0
1435,0,1,1,0,0
