2023-11-07 01:15:01,0.5
2023-11-07 01:16:00,0.5
2023-11-07 01:16:30,0.5
2023-11-07 01:22:30,0.5
2023-11-07 10:35:30,0.5
2023-11-07 12:40:00,0.5
2023-11-07 16:56:01,0.5
2023-11-07 18:25:30,0.5
2023-11-07 18:42:01,20.43
2023-11-07 18:44:01,20.43
2023-11-07 18:49:30,20.43
2023-11-07 19:00:05,20.41
2023-11-07 19:10:00,20.3
2023-11-07 19:11:00,20.42
2023-11-07 19:12:30,20.42
2023-11-07 19:13:01,20.31
2023-11-07 19:13:31,20.46
2023-11-07 19:14:00,20.34
2023-11-07 19:15:00,20.34
2023-11-07 19:17:00,20.45
2023-11-07 19:17:30,20.33
2023-11-07 19:18:00,20.34
2023-11-07 19:21:01,20.45
2023-11-07 19:23:31,20.34
2023-11-07 19:24:30,20.46
2023-11-07 19:25:00,20.35
2023-11-07 19:26:31,20.48
2023-11-07 19:49:01,20.6
2023-11-07 19:49:30,20.49
2023-11-07 19:51:31,20.6
2023-11-07 19:52:00,20.49
2023-11-07 19:59:30,20.52
2023-11-07 20:00:00,20.55
2023-11-07 20:01:30,20.67
2023-11-07 20:02:30,20.63
2023-11-07 20:04:00,20.52
2023-11-07 20:04:30,20.64
2023-11-07 20:12:32,20.75
2023-11-07 20:13:00,20.61
2023-11-07 20:14:00,20.75
2023-11-07 20:16:00,20.64
2023-11-07 20:16:30,20.75
2023-11-07 20:21:01,20.86
2023-11-07 20:27:01,20.98
2023-11-07 20:34:30,21.11
2023-11-07 20:35:00,21.0
2023-11-07 20:36:00,21.11
2023-11-07 20:56:01,21.23
2023-11-07 21:00:30,21.2
2023-11-07 21:01:01,21.08
2023-11-07 21:01:30,21.19
2023-11-07 21:12:30,21.06
2023-11-07 21:13:00,21.2
2023-11-07 21:14:01,21.08
2023-11-07 21:30:01,20.97
2023-11-07 21:30:30,21.01
2023-11-07 21:39:30,21.17
2023-11-07 21:41:31,21.06
2023-11-07 21:46:30,21.17
2023-11-07 21:47:00,21.06
2023-11-07 21:49:01,21.19
2023-11-07 21:58:31,21.3
2023-11-07 22:01:30,21.19
2023-11-07 22:02:00,21.3
2023-11-07 22:02:30,21.32
2023-11-07 22:04:30,21.19
2023-11-07 22:05:30,21.32
2023-11-07 22:07:30,21.21
2023-11-07 22:08:00,21.38
2023-11-07 22:08:30,21.26
2023-11-07 22:10:01,21.24
2023-11-07 22:10:30,21.35
2023-11-07 22:11:00,21.21
2023-11-07 22:12:01,21.35
2023-11-07 22:12:30,21.17
2023-11-07 22:13:01,21.32
2023-11-07 22:14:01,21.16
2023-11-07 22:15:00,21.14
2023-11-07 22:15:30,21.3
2023-11-07 22:16:31,21.19
2023-11-07 22:22:00,21.32
2023-11-07 22:22:30,21.2
2023-11-07 22:23:01,21.21
2023-11-07 22:25:00,21.32
2023-11-07 22:27:01,21.35
2023-11-07 22:27:30,21.23
2023-11-07 22:29:00,21.32
2023-11-07 22:29:30,21.27
2023-11-07 22:31:31,21.16
2023-11-07 22:32:30,21.32
2023-11-07 22:33:00,21.16
2023-11-07 22:33:30,21.32
2023-11-07 22:34:00,21.2
2023-11-07 22:35:30,21.14
2023-11-07 22:36:01,21.27
2023-11-07 22:39:31,21.3
2023-11-07 22:40:00,21.17
2023-11-07 22:50:00,21.17
2023-11-07 22:53:31,21.06
2023-11-07 22:56:30,21.05
2023-11-07 23:00:00,21.05
2023-11-07 23:00:30,21.17
2023-11-07 23:03:30,21.05
2023-11-07 23:05:30,21.05
2023-11-07 23:10:01,21.17
2023-11-07 23:12:33,21.06
2023-11-07 23:14:30,21.17
2023-11-07 23:15:00,21.06
2023-11-07 23:17:01,21.17
2023-11-07 23:18:30,21.06
2023-11-07 23:31:00,20.94
2023-11-07 23:33:30,21.05
2023-11-07 23:37:00,20.94
2023-11-07 23:46:01,20.83
2023-11-07 23:58:01,20.8
2023-11-07 23:58:31,20.68
2023-11-07 01:15:01,0.5
2023-11-07 01:16:00,0.5
2023-11-07 01:16:30,0.5
2023-11-07 01:22:30,0.5
2023-11-07 10:35:30,0.5
2023-11-07 12:40:00,0.5
2023-11-07 16:56:01,0.5
2023-11-07 18:25:30,0.5
2023-11-07 18:42:01,20.43
2023-11-07 18:44:01,20.43
2023-11-07 18:49:30,20.43
2023-11-07 19:00:05,20.41
2023-11-07 19:10:00,20.3
2023-11-07 19:11:00,20.42
2023-11-07 19:12:30,20.42
2023-11-07 19:13:01,20.31
2023-11-07 19:13:31,20.46
2023-11-07 19:14:00,20.34
2023-11-07 19:15:00,20.34
2023-11-07 19:17:00,20.45
2023-11-07 19:17:30,20.33
2023-11-07 19:18:00,20.34
2023-11-07 19:21:01,20.45
2023-11-07 19:23:31,20.34
2023-11-07 19:24:30,20.46
2023-11-07 19:25:00,20.35
2023-11-07 19:26:31,20.48
2023-11-07 19:49:01,20.6
2023-11-07 19:49:30,20.49
2023-11-07 19:51:31,20.6
2023-11-07 19:52:00,20.49
2023-11-07 19:59:30,20.52
2023-11-07 20:00:00,20.55
2023-11-07 20:01:30,20.67
2023-11-07 20:02:30,20.63
2023-11-07 20:04:00,20.52
2023-11-07 20:04:30,20.64
2023-11-07 20:12:32,20.75
2023-11-07 20:13:00,20.61
2023-11-07 20:14:00,20.75
2023-11-07 20:16:00,20.64
2023-11-07 20:16:30,20.75
2023-11-07 20:21:01,20.86
2023-11-07 20:27:01,20.98
2023-11-07 20:34:30,21.11
2023-11-07 20:35:00,21.0
2023-11-07 20:36:00,21.11
2023-11-07 20:56:01,21.23
2023-11-07 21:00:30,21.2
2023-11-07 21:01:01,21.08
2023-11-07 21:01:30,21.19
2023-11-07 21:12:30,21.06
2023-11-07 21:13:00,21.2
2023-11-07 21:14:01,21.08
2023-11-07 21:30:01,20.97
2023-11-07 21:30:30,21.01
2023-11-07 21:39:30,21.17
2023-11-07 21:41:31,21.06
2023-11-07 21:46:30,21.17
2023-11-07 21:47:00,21.06
2023-11-07 21:49:01,21.19
2023-11-07 21:58:31,21.3
2023-11-07 22:01:30,21.19
2023-11-07 22:02:00,21.3
2023-11-07 22:02:30,21.32
2023-11-07 22:04:30,21.19
2023-11-07 22:05:30,21.32
2023-11-07 22:07:30,21.21
2023-11-07 22:08:00,21.38
2023-11-07 22:08:30,21.26
2023-11-07 22:10:01,21.24
2023-11-07 22:10:30,21.35
2023-11-07 22:11:00,21.21
2023-11-07 22:12:01,21.35
2023-11-07 22:12:30,21.17
2023-11-07 22:13:01,21.32
2023-11-07 22:14:01,21.16
2023-11-07 22:15:00,21.14
2023-11-07 22:15:30,21.3
2023-11-07 22:16:31,21.19
2023-11-07 22:22:00,21.32
2023-11-07 22:22:30,21.2
2023-11-07 22:23:01,21.21
2023-11-07 22:25:00,21.32
2023-11-07 22:27:01,21.35
2023-11-07 22:27:30,21.23
2023-11-07 22:29:00,21.32
2023-11-07 22:29:30,21.27
2023-11-07 22:31:31,21.16
2023-11-07 22:32:30,21.32
2023-11-07 22:33:00,21.16
2023-11-07 22:33:30,21.32
2023-11-07 22:34:00,21.2
2023-11-07 22:35:30,21.14
2023-11-07 22:36:01,21.27
2023-11-07 22:39:31,21.3
2023-11-07 22:40:00,21.17
2023-11-07 22:50:00,21.17
2023-11-07 22:53:31,21.06
2023-11-07 22:56:30,21.05
2023-11-07 23:00:00,21.05
2023-11-07 23:00:30,21.17
2023-11-07 23:03:30,21.05
2023-11-07 23:05:30,21.05
2023-11-07 23:10:01,21.17
2023-11-07 23:12:33,21.06
2023-11-07 23:14:30,21.17
2023-11-07 23:15:00,21.06
2023-11-07 23:17:01,21.17
2023-11-07 23:18:30,21.06
2023-11-07 23:31:00,20.94
2023-11-07 23:33:30,21.05
2023-11-07 23:37:00,20.94
2023-11-07 23:46:01,20.83
2023-11-07 23:58:01,20.8
2023-11-07 23:58:31,20.68
