0,0,0,0,1,1
5,0,0,0,1,1
10,0,0,0,1,1
15,0,0,0,1,1
20,0,0,0,1,1
25,0,0,0,1,1
30,0,0,0,1,1
35,0,0,0,1,1
40,0,0,0,1,1
45,0,0,0,1,1
50,0,0,0,1,1
55,0,0,0,1,1
60,0,0,0,1,1
65,0,0,0,1,1
70,0,0,0,1,1
75,0,0,0,1,1
80,0,0,0,1,1
85,0,0,0,1,1
90,0,0,0,1,1
95,0,0,0,1,1
100,0,0,0,1,1
105,0,0,0,1,1
110,0,0,0,1,1
115,0,0,0,1,1
120,0,0,0,1,1
125,0,0,0,1,1
130,0,0,0,1,1
135,0,0,0,1,1
140,0,0,0,1,1
145,0,0,0,1,1
150,0,0,0,1,1
155,0,0,0,1,1
160,0,0,0,1,1
165,0,0,0,1,1
170,0,0,0,1,1
175,0,0,0,1,1
180,0,0,0,1,1
185,0,0,0,1,1
190,0,0,0,1,1
195,0,0,0,1,1
200,0,0,0,1,1
205,0,0,0,1,1
210,0,0,0,1,1
215,0,0,0,1,1
220,0,0,0,1,1
225,0,0,0,1,1
230,0,0,0,1,1
235,0,0,0,1,1
240,0,0,0,1,1
245,0,0,0,1,1
250,0,0,0,1,1
255,0,0,0,1,1
260,0,0,0,1,1
265,0,0,0,1,1
270,0,0,0,1,1
275,0,0,0,1,1
280,0,0,0,1,1
285,0,0,0,1,1
290,0,0,0,1,1
295,0,0,0,1,1
300,0,0,0,1,1
305,1,1,1,1,1
310,1,1,1,1,1
315,1,1,1,1,1
320,1,1,1,1,1
325,1,1,1,1,1
330,1,1,1,1,1
335,1,1,1,1,1
340,1,1,1,1,1
345,1,1,1,1,1
350,1,1,1,1,1
355,1,1,1,1,1
360,1,1,1,1,1
365,1,1,1,1,1
370,1,1,1,1,1
375,1,1,1,1,1
380,1,1,1,1,1
385,1,1,1,1,1
390,1,1,1,1,1
395,1,1,1,1,1
400,1,1,1,1,1
405,1,1,1,1,1
410,1,1,1,1,1
415,1,1,1,1,1
420,1,1,1,1,1
425,1,1,1,1,1
430,1,1,1,1,1
435,1,1,1,1,1
440,1,1,1,1,1
445,1,1,1,1,1
450,1,1,1,1,1
455,1,1,1,1,1
460,1,1,1,1,1
465,1,1,1,1,1
470,1,1,1,1,1
475,1,1,1,1,1
480,1,1,1,1,1
485,1,1,1,1,1
490,1,1,1,1,1
495,1,1,1,1,1
500,1,1,1,1,1
505,1,1,1,1,1
510,1,1,1,1,1
515,1,1,1,1,1
520,1,1,1,1,1
525,1,1,1,1,1
530,1,1,1,1,1
535,1,1,1,1,1
540,1,1,1,1,1
545,1,1,1,1,1
550,1,1,1,1,1
555,1,1,1,1,1
560,1,1,1,1,1
565,1,1,1,1,1
570,1,1,1,1,1
575,1,1,1,1,1
580,1,1,1,1,1
585,1,1,1,1,1
590,1,1,1,1,1
595,1,1,1,1,1
600,1,1,1,1,1
605,1,1,1,1,1
610,1,1,1,1,1
615,1,1,1,1,1
620,1,1,1,1,1
625,1,1,1,1,1
630,1,1,1,1,1
635,1,1,1,1,1
640,1,1,1,1,1
645,1,1,1,1,1
650,1,1,1,1,1
655,1,1,1,1,1
660,1,1,1,1,1
665,1,1,1,1,1
670,1,1,1,1,1
675,1,1,1,1,1
680,1,1,1,1,1
